jobID,agencyTitle,agencyID,jobTitle,salaryFrom,salaryTo
548207,DEPT OF YOUTH & COMM DEV SRVS,8,Human Resources Associate,58695,89699
548211,NYC HOUSING AUTHORITY,13,RESIDENT BUILDING SUPERINTENDENT,60171,93630
548212,OFFICE OF EMERGENCY MANAGEMENT,21,PUBLIC WARNING SPECIALIST,57500,69500
548236,CONSUMER AND WORKER PROTECTION,47,Staff Counsel,71423,82137
548281,DEPT OF ENVIRONMENT PROTECTION,6,Associate Energy Project Manager - Expense,75504,86830
548288,NYC HOUSING AUTHORITY,13,CITY PEST CONTROL AIDE,31377,38741
548312,CONSUMER AND WORKER PROTECTION,47,Senior Staff Counsel,79620,91563
548345,DEPT OF HEALTH/MENTAL HYGIENE,2,Triage Coordinator,47155,60088
548366,DEPT OF ENVIRONMENT PROTECTION,6,Design Support Staff,51535,59265
548369,DEPT OF HEALTH/MENTAL HYGIENE,2,"Incident Response Analyst, Office of Chief Information Officer",78795,113300
548452,HRA/DEPT OF SOCIAL SERVICES,17,RECRUITER,58695,67499
548464,OFFICE OF MANAGEMENT & BUDGET,14,"Supervising Analyst Office of Technology and Innovation, Finance, Law, Mayoralty & Elected Officials",83399,83399
548470,OFFICE OF MANAGEMENT & BUDGET,14,Unit Head  CUNY Expense and Revenue,103307,103307
548493,DEPARTMENT OF BUSINESS SERV.,1,"PROGRAM MANAGER, PTAC/VENDOR SERVICES",54100,83981
548495,DEPARTMENT OF BUSINESS SERV.,1,"PROGRAM COORDINATOR, PTAC/VENDOR SERVICES",54100,83981
548496,ADMIN FOR CHILDREN'S SVCS,5,Team Strategy and Operations Associate,54100,62215
548540,HRA/DEPT OF SOCIAL SERVICES,17,ATTORNEY II,71423,82137
548554,FINANCIAL INFO SVCS AGENCY,18,Mainframe Systems Programmer,0,140000
548560,HRA/DEPT OF SOCIAL SERVICES,17,ATTORNEY INTERNE,62397,71757
548579,DEPARTMENT OF BUSINESS SERV.,1,Field Audit Supervisor,50295,77666
548591,POLICE DEPARTMENT,7,Police Administrative Aide,36390,55228
548593,DEPT OF HEALTH/MENTAL HYGIENE,2,"Travel Desk Supervisor/Coordinator, Bureau of Facilities Planning and Administrative Services",62470,75591
548598,POLICE DEPARTMENT,7,Police Administrative Aide,36390,55228
548615,DEPARTMENT OF BUSINESS SERV.,1,"Program Manager, Center Operations",54100,83981
548638,DEPARTMENT OF BUSINESS SERV.,1,Program Manager Regulatory Reform,54100,83981
548640,DEPARTMENT OF BUSINESS SERV.,1,"Program Manager, Business Programs",54100,83981
548647,CAMPAIGN FINANCE BOARD,31,PROJECT MANAGER,65000,85000
548661,CONSUMER AND WORKER PROTECTION,47,Staff Counsel,71423,82137
548671,CONSUMER AND WORKER PROTECTION,47,Staff Counsel,63228,72712
548676,CONSUMER AND WORKER PROTECTION,47,Staff Counsel,71423,82137
548701,HRA/DEPT OF SOCIAL SERVICES,17,SENIOR DIRECTOR OF TRAINING,94715,110000
548702,POLICE DEPARTMENT,7,Accountant,50217,68234
548704,HRA/DEPT OF SOCIAL SERVICES,17,DATA REPORTING ANALYST,70611,81203
548721,DEPT OF PARKS & RECREATION,22,Senior Wireless Support Specialist,70000,80000
548755,DEPT OF YOUTH & COMM DEV SRVS,8,"Assistant Commissioner, Runaway & Homeless Youth Services",88936,160000
548845,TECHNOLOGY & INNOVATION,15,Social Media Producer,54100,72250
548847,CONSUMER AND WORKER PROTECTION,47,Senior Staff Counsel,71423,82137
548852,NYC EMPLOYEES RETIREMENT SYS,4,"Certified IT Developer(Applications), Level 1",81951,111330
548868,DEPT OF HEALTH/MENTAL HYGIENE,2,Staff Analyst- Purchase Orders and Payments,53797,73243
548875,DEPARTMENT OF BUSINESS SERV.,1,"DIRECTOR OF DEVELOPMENT AND LEGISLATIVE, BID PROGRAM",64749,134280
548892,DEPT OF HEALTH/MENTAL HYGIENE,2,"Personnel/Administrative Manager,  Bureau of Mental Health",58695,86830
548941,HRA/DEPT OF SOCIAL SERVICES,17,SENIOR PROJECT MANAGER,84468,97138
548946,BRONX DISTRICT ATTORNEY,39,Special Officer,40554,40554
548965,HRA/DEPT OF SOCIAL SERVICES,17,SENIOR FULL STACK .NET DEVELOPER,92194,106023
548972,DEPT OF HEALTH/MENTAL HYGIENE,2,"Outreach Assistant, Bureau of Veterinary and Pest Control Services",15.5747,17.9109
548981,HRA/DEPT OF SOCIAL SERVICES,17,ATTORNEY INTERNE,62397,71757
549000,DEPARTMENT OF TRANSPORTATION,19,Assistant Team Leader,67757,98128
549002,HRA/DEPT OF SOCIAL SERVICES,17,"PRINCIPAL ASSISTANT, DEPUTY COMMISSIONER’S OFFICE",58695,89699
549013,DEPT OF PARKS & RECREATION,22,Capital Projects Estimating Coordinator,54100,83981
549017,OFFICE OF THE COMPTROLLER,29,Senior Investment Officer- Private Equity,160000,175000
549035,OFFICE OF MANAGEMENT & BUDGET,14,Associate Director  EDUCATION,185886,185886
549060,LAW DEPARTMENT,3,PARALEGAL SUPERVISOR - FAMILY COURT,43197,49677
549070,HRA/DEPT OF SOCIAL SERVICES,17,DEPUTY COMMISSIONER OF STRATEGIC PARTNERSHIPS,135000,162000
549097,DEPARTMENT OF PROBATION,43,Executive Agency Counsel,64922,173486
549114,NYC HOUSING AUTHORITY,13,Assistant Resident Buildings Superintendent,49666,76064
549150,OFFICE OF MANAGEMENT & BUDGET,14,Analyst  Transit (MTA and TLC),65604,83399
549186,MUNICIPAL WATER FIN AUTHORITY,42,Analyst  Water Finance Authority,65604,73806
549193,HRA/DEPT OF SOCIAL SERVICES,17,DEPUTY DIRECTOR,73029,88000
549354,LAW DEPARTMENT,3,Clerical Associate (Part Time) - Labor and Employment Law,19.9179,22.9053
549375,DEPT OF ENVIRONMENT PROTECTION,6,Civil Engineering Intern,51413,59125
549402,LAW DEPARTMENT,3,PARALEGAL SUPERVISOR,43197,60449
549403,DEPT OF ENVIRONMENT PROTECTION,6,Civil Engineering Intern,51413,59125
549406,TAXI & LIMOUSINE COMMISSION,24,Strategic Projects Analyst,55000,65000
549419,DEPT OF HEALTH/MENTAL HYGIENE,2,Assistant Director  Personnel Services,74730,161534
549568,FINANCIAL INFO SVCS AGENCY,18,COURIER,39963,49927
549570,DEPT OF YOUTH & COMM DEV SRVS,8,Auditor General,97830,231974
549612,NYC HOUSING AUTHORITY,13,Failure Analyst,54100,83981
549686,DEPARTMENT OF INVESTIGATION,36,Inspector General,170000,200000
549704,FIRE DEPARTMENT,20,First Deputy Commissioner,116506,252165
549840,ADMIN TRIALS AND HEARINGS,27,Settlement Officer,110000,115000
549861,OFFICE OF THE COMPTROLLER,29,Public Markets Analyst (Investment Operations Support),49000,60000
549862,POLICE DEPARTMENT,7,"Evidence And Property Control Specialist, Level I",51345,73495
549866,DEPARTMENT OF TRANSPORTATION,19,IT Project Specialist,0,160000
549873,ADMIN TRIALS AND HEARINGS,27,Mainframe Developer,98901,135000
549884,DEPT OF ENVIRONMENT PROTECTION,6,Industrial/Commercial Program Section Lead,74650,109409
549888,DEPARTMENT OF TRANSPORTATION,19,CLIMBER & PRUNER,55806,69093
549895,DEPT OF ENVIRONMENT PROTECTION,6,Assistant Civil Engineer,57078,85646
549925,DEPT OF ENVIRONMENT PROTECTION,6,Civil Engineering Intern,51413,59125
549948,FINANCIAL INFO SVCS AGENCY,18,TEST AUTOMATION ENGINEER,75000,113000
549966,DEPT OF ENVIRONMENT PROTECTION,6,CIVIL ENGINEERING INTERN,51413,59125
549974,DEPT OF HEALTH/MENTAL HYGIENE,2,Family Public Health Nurse,84252,84252
549982,OFFICE OF EMERGENCY MANAGEMENT,21,DIRECTOR OF GOVERNMENT RELATIONS,95000,110000
550003,NYC HOUSING AUTHORITY,13,"Deputy Director, Investments",126000,192152
550019,DEPT OF ENVIRONMENT PROTECTION,6,Civil Engineering Intern,51413,59125
550030,FINANCIAL INFO SVCS AGENCY,18,JOB ADMIN ANALYST,0,75000
550050,NYC HOUSING AUTHORITY,13,SUPERVISING HOUSING GROUNDSKEEPER (HA),40065,65449
550053,DEPT OF ENVIRONMENT PROTECTION,6,Gardener,43410,62479
550069,DEPARTMENT FOR THE AGING,28,Discretionary Analyst,54100,62215
550084,NYC HOUSING AUTHORITY,13,Assistant Resident Buildings Superintendent,49666,76064
550092,DEPARTMENT OF BUSINESS SERV.,1,"PROGRAM MANAGER, CANDIDATE SERVICES (TARGET POPULATION) WDD",54100,83981
550123,NYC HOUSING AUTHORITY,13,Treasury Analyst,75000,173486
550138,MAYORS OFFICE OF CONTRACT SVCS,25,"Assistant Director, Agency Engagement and Operations (Mayor’s Office of M/WBE)",85000,91000
550186,NYC HOUSING AUTHORITY,13,RESIDENT BUILDING SUPERINTENDENT (HA),60171,93630
550197,DEPARTMENT OF BUSINESS SERV.,1,PROJECT MANAGER FMA,85371,109990
550200,DEPARTMENT OF CORRECTION,12,Agency Attorney II,71423,107032
550202,POLICE DEPARTMENT,7,Principal Administrative Associate,47418,69462
550203,NYC HOUSING AUTHORITY,13,Secretary,36390,58953
550205,DEPARTMENT OF BUSINESS SERV.,1,"Executive Director, BID Program & Organizational Development",80931,208826
550216,DEPARTMENT FOR THE AGING,28,Program Support Associate (Per-Diem),20.9814,24.1286
550302,DEPT OF ENVIRONMENT PROTECTION,6,Marine Engineer,83189,83189
550309,DEPT OF ENVIRONMENT PROTECTION,6,CHIEF MARINE ENGINEER (DIESEL),87792,87792
550351,OFFICE OF EMERGENCY MANAGEMENT,21,PUBLIC WARNING SPECIALIST,57500,69500
550374,HRA/DEPT OF SOCIAL SERVICES,17,HSU PROJECT LEAD,54100,68048
550414,ADMIN TRIALS AND HEARINGS,27,Procurement Analyst,47604,52364
550419,DEPT OF ENVIRONMENT PROTECTION,6,Associate Laboratory Microbiologist,63962,89003
550441,FINANCIAL INFO SVCS AGENCY,18,QUALITY CONTROL ASSOCIATE,50217,65000
550450,DEPARTMENT OF CITY PLANNING,9,SENIOR DATA ANALYST,84451,95000
550460,DEPT OF HEALTH/MENTAL HYGIENE,2,Staff Analyst- Contract Payment Analyst,53797,73243
550478,FINANCIAL INFO SVCS AGENCY,18,HELP DESK LEVEL 1 REPRESENTATIVE,32850,48940
550488,FINANCIAL INFO SVCS AGENCY,18,HELP DESK LEVEL 1 REPRESENTATIVE,37413,48940
550490,DEPARTMENT OF TRANSPORTATION,19,Supervisor Carpenter,397.6,397.6
550537,DEPT OF HEALTH/MENTAL HYGIENE,2,City Laborer,290,290
550605,DEPT OF ENVIRONMENT PROTECTION,6,Associate Chemist II,60039,89049
550608,DEPT OF ENVIRONMENT PROTECTION,6,Supervisor of the Wards Island Priority Pollutants Laboratory,78128,118657
550616,DEPT OF ENVIRONMENT PROTECTION,6,Supervisor of the Newtown Creek Microbiology Laboratory,83815,118585
550629,DEPARTMENT OF TRANSPORTATION,19,Accountant,84451,113550
550632,DEPARTMENT OF TRANSPORTATION,19,Accountant,70611,105138
550634,DEPARTMENT OF TRANSPORTATION,19,Accountant,64857,98100
550674,NYC HOUSING AUTHORITY,13,Senior Writer,84451,105000
550681,NYC HOUSING AUTHORITY,13,Secretary,40017,62820
550700,OFFICE OF MANAGEMENT & BUDGET,14,Senior/ Supervising Analyst  Environmental Sustainability and Resiliency,73806,83399
550726,NYC POLICE PENSION FUND,48,Senior Procurement Analyst,50972,82730
550727,DEPARTMENT OF CORRECTION,12,Investigator,60213,69245
550730,OFFICE OF THE COMPTROLLER,29,Agency Supply Coordinator,47955,52750
550741,TAXI & LIMOUSINE COMMISSION,24,Case Examiner,40017,62820
550752,TAXI & LIMOUSINE COMMISSION,24,Leave Management Specialist,49950,71209
550758,TAXI & LIMOUSINE COMMISSION,24,Payroll Manager,70611,105138
550763,BRONX DISTRICT ATTORNEY,39,Trial Preparation Assistant LV 3 - Special Victims Division,65000,65000
550767,NYC HOUSING AUTHORITY,13,AGENCY ATTORNEY 03,79620,91563
550768,TAXI & LIMOUSINE COMMISSION,24,Assistant General Counsel,79620,117541
550770,BRONX DISTRICT ATTORNEY,39,Trial Preparation Assistant LV 2 - Conviction Integrity Bureau,50000,50000
550774,DEPT OF ENVIRONMENT PROTECTION,6,Special Assistant to the CFO,94715,115000
550777,TAXI & LIMOUSINE COMMISSION,24,Licensing Initiatives Analyst,45428,68741
550788,BRONX DISTRICT ATTORNEY,39,Human Resources Employment Services Coordinator,60000,60000
550790,BRONX DISTRICT ATTORNEY,39,Human Resources Wellness Coordinator,60000,60000
550792,BRONX DISTRICT ATTORNEY,39,"Property Clerk - 	Property Release Unit/Operations",37398,37398
550800,BRONX DISTRICT ATTORNEY,39,"Homicide Therapist - 	Crime Victims Assistance Unit",70000,70000
550804,BRONX DISTRICT ATTORNEY,39,"Deputy Unit Chief, Community Affairs",122290,122290
550848,DEPT OF ENVIRONMENT PROTECTION,6,Senior Environmental Program Coordinator,54100,83981
550851,NYC HOUSING AUTHORITY,13,Assistant Environmental Compliance Manager (Inspections),90000,95679
550855,DEPARTMENT OF TRANSPORTATION,19,Borough Planner - MANHATTAN,54100,83981
550856,DEPARTMENT OF CORRECTION,12,Auto Body Worker,50604,65339
550863,POLICE DEPARTMENT,7,Senior Police Administrative Aide,43929,57093
550884,DEPARTMENT OF CORRECTION,12,Auto Mechanic (Diesel),37.28,43.4
550888,DEPARTMENT OF CORRECTION,12,Auto Mechanic,37.28,43.4
550910,TAXI & LIMOUSINE COMMISSION,24,IT Intern,15.5,19.9
550916,NYC HOUSING AUTHORITY,13,Director of Property Customer Svc and Training,84451,113550
550918,DEPARTMENT OF BUSINESS SERV.,1,WORKFORCE SYSTEMS REPORTING & DEVELOPMENT MANAGER,33.6453,50.1308
550919,DEPT OF ENVIRONMENT PROTECTION,6,Project Manager,64140,77609
550922,DEPT OF ENVIRONMENT PROTECTION,6,Project Manager,52931,77517
550927,HUMAN RIGHTS COMMISSION,16,"ASSISTANT COMMISSIONER, COMMUNITY RELATIONS",115000,115000
550929,LAW DEPARTMENT,3,CLAIM SPECIALIST - TORT,41483,47705
550930,DEPARTMENT OF TRANSPORTATION,19,Borough Planner (Queens),54100,83981
550931,TAXI & LIMOUSINE COMMISSION,24,Facility Manager,55450,78000
550935,DEPT OF ENVIRONMENT PROTECTION,6,I/C Facilities Plans Reviewer,90114,122168
550936,DEPT OF ENVIRONMENT PROTECTION,6,Borough Supervisor,62475,78345
550947,FINANCIAL INFO SVCS AGENCY,18,COLLEGE AIDE,15.5,16
550983,DEPT OF ENVIRONMENT PROTECTION,6,"Section Chief – EHS Assessments, Measurement & Post Event Reviews",64922,173486
550989,DEPARTMENT OF TRANSPORTATION,19,Marine Oiler,53526,61555
551022,TAXI & LIMOUSINE COMMISSION,24,Facility Manager,56318,78000
551036,LAW DEPARTMENT,3,PARALEGAL AIDE -TORT,43197,49677
551040,DEPT OF ENVIRONMENT PROTECTION,6,"Section Chief – EHS Assessments, Measurement & Post Event Reviews",64922,173486
551087,OFFICE OF THE COMPTROLLER,29,Claims Specialist II- Correction Claims Division (2 positions),51079,58741
551089,OFFICE OF THE COMPTROLLER,29,Training Manager (Audit Bureau),100000,115000
551093,FINANCIAL INFO SVCS AGENCY,18,ASSET MANAGEMENT COLLEGE AIDE,15.5,19.3
551131,DEPT OF ENVIRONMENT PROTECTION,6,Technical Assistant,53057,77124
551133,DEPT OF ENVIRONMENT PROTECTION,6,"Director of Human Resources, Executive Administration",74730,130000
551166,DEPT OF YOUTH & COMM DEV SRVS,8,Associate Commissioner for Diversity Equity and Inclusion,97830,231974
551193,NYC HOUSING AUTHORITY,13,Agency Attorney Level 1,63228,95000
551201,DEPT OF ENVIRONMENT PROTECTION,6,Stationary Engineer (Electric),62.74,62.74
551211,DEPT OF DESIGN & CONSTRUCTION,38,Environmental Project Manager,49328,56727
551214,DEPT OF ENVIRONMENT PROTECTION,6,"Director of Human Resources, Executive Administration",94715,130000
551215,DEPT. OF HOMELESS SERVICES,23,PROGRAM ADMINISTRATOR OF SANCTUARY,72038,192152
551216,DEPT OF ENVIRONMENT PROTECTION,6,"Director of Procurement, Executive Administration",74730,130000
551220,DEPT. OF HOMELESS SERVICES,23,HOTEL OUTREACH SPECIALIST,53057,61015
551221,DEPT OF ENVIRONMENT PROTECTION,6,"Director of Procurement, Executive Administration",65232,130000
551319,DEPARTMENT OF TRANSPORTATION,19,Project Manager,65208,95993
551337,LAW DEPARTMENT,3,DIRECTOR OF INTERNAL  AUDIT,64857,97000
551352,OFFICE OF THE COMPTROLLER,29,Associate- Community Action Center,45000,50000
551356,DEPT OF ENVIRONMENT PROTECTION,6,"Director of Budget, Executive Administration",74730,130000
551364,DEPT OF ENVIRONMENT PROTECTION,6,"Director of Budget, Executive Administration",94715,130000
551383,DEPT OF ENVIRONMENT PROTECTION,6,Analyst - Vendor Management,38333,63794
551396,NYC HOUSING AUTHORITY,13,Agency Attorney Interne - Honors Associate,62397,75760
551398,DEPARTMENT OF CITY PLANNING,9,EARD TEAM LEADER,73294,84288
551403,DEPARTMENT OF CITY PLANNING,9,ASSOCIATE PROJECT MANAGER,65208,74989
551417,CULTURAL AFFAIRS,30,Agency Attorney,83158,95632
551514,FINANCIAL INFO SVCS AGENCY,18,SILVER STAR BANKING SERVICES ANALYST,35,40
551590,HRA/DEPT OF SOCIAL SERVICES,17,"DIRECTOR OF SPECIAL INITIATIVES, SUPPORTIVE HOUSING",58700,89699
551597,DEPT OF CITYWIDE ADMIN SVCS,33,"Deputy Director, Strategic Planning",90000,120000
551610,DEPARTMENT OF CITY PLANNING,9,STATEN ISLAND BOROUGH PLANNER,65208,74989
551633,DEPARTMENT OF CITY PLANNING,9,MANHATTAN BOROUGH PLANNER,65208,74989
551645,DEPT OF ENVIRONMENT PROTECTION,6,Chief of Resiliency Coordination and Inflow-Infiltration,72038,150000
551649,ADMIN FOR CHILDREN'S SVCS,5,Child Protective Manager,90000,102226
551651,TAXI & LIMOUSINE COMMISSION,24,Director of Communications and Digital Media,70611,105138
551655,TAXI & LIMOUSINE COMMISSION,24,Director of Communications and Digital Media,54990,100812
551656,CAMPAIGN FINANCE BOARD,31,ASSOCIATE COUNSEL,75000,80000
551660,NYC HOUSING AUTHORITY,13,Senior Project Manager,85000,100000
551663,NYC HOUSING AUTHORITY,13,Data Analyst,85000,110000
551682,DEPT OF ENVIRONMENT PROTECTION,6,"Section Chief – EHS Assessments, Measurement & Post Event Reviews",94715,136260
551748,DEPARTMENT OF TRANSPORTATION,19,Clerical Associate,36390,58953
551749,HRA/DEPT OF SOCIAL SERVICES,17,QUALITY CONTROL CASE REVIEWER,53057,61015
551751,LAW DEPARTMENT,3,Office Assistant - Communications and Docketing Service Unit.,36390,41848
551757,FINANCIAL INFO SVCS AGENCY,18,DATA CENTER ASSOCIATE – SHIFT D,43392,58918
551760,DEPT OF YOUTH & COMM DEV SRVS,8,Deputy Commissioner of Human Capital/Chief Human Capital Officer,106729,241434
551807,DEPT OF ENVIRONMENT PROTECTION,6,CIVIL ENGINEERING INTERN,51413,62260
551833,DEPT OF ENVIRONMENT PROTECTION,6,Procurement Analyst,60010,100875
551843,DEPT OF HEALTH/MENTAL HYGIENE,2,"Administrative Support Coordinator, Environmental Health Administration",15.5,19.9
551848,FIRE DEPARTMENT,20,"Director, EEO",64922,150000
551850,DEPT OF ENVIRONMENT PROTECTION,6,Energy Program Manager,94283,108426
551852,FINANCIAL INFO SVCS AGENCY,18,COURIER,50414,57976
551863,DEPT OF YOUTH & COMM DEV SRVS,8,Deputy Chief Operating Officer,97830,231974
551869,DEPT OF ENVIRONMENT PROTECTION,6,SUSTAINABILITY ANALYST,51535,59265
551871,CONSUMER AND WORKER PROTECTION,47,Investigator,53124,61093
551875,DEPT OF ENVIRONMENT PROTECTION,6,STANDARDS ANALYST,51535,59265
551898,OFFICE OF EMERGENCY MANAGEMENT,21,TRANSPORTATION & INFRASTRUCTURE PROGRAM MANAGER,65000,79000
551937,NYC HOUSING AUTHORITY,13,Supervising Housing Groundskeeper,40065,65449
551941,CONSUMER AND WORKER PROTECTION,47,Inspector,42507,48883
551951,CONSUMER AND WORKER PROTECTION,47,Inspector,42507,48883
551955,FINANCIAL INFO SVCS AGENCY,18,WEB APPLICATION UI DEVELOPER,110000,115000
551961,DEPT OF ENVIRONMENT PROTECTION,6,Senior Energy Manager,53702,115000
551981,LAW DEPARTMENT,3,COMPUTER ASSOCIATE (SOFTWARE),66597,76857
551985,OFFICE OF MANAGEMENT & BUDGET,14,Analyst  Policy and Operations Research,65604,73806
551990,DEPARTMENT OF CORRECTION,12,Senior BI Specialist,100000,140000
552007,OFFICE OF MANAGEMENT & BUDGET,14,Administrative Assistant  Executive,55000,55000
552021,OFFICE OF MANAGEMENT & BUDGET,14,Investor Relations  FINANCING POLICY & COORDINATION,73806,103307
552055,DEPARTMENT OF CORRECTION,12,Senior WebSphere Administrator,100000,140000
552090,ADMIN FOR CHILDREN'S SVCS,5,Child Protective Manager,90000,102226
552091,NYC HOUSING AUTHORITY,13,Assistant Project Manager,74650,98000
552100,NYC HOUSING AUTHORITY,13,COMMUNITY COORDINATOR,62215,62215
552140,DEPT OF ENVIRONMENT PROTECTION,6,Civil Engineering Intern,51413,62260
552150,LAW DEPARTMENT,3,COMPUTER SERVICE TECHNICIAN,24.3043,27.9502
552159,DEPARTMENT OF TRANSPORTATION,19,Assistant Team Leader,65640,85646
552172,OFFICE OF EMERGENCY MANAGEMENT,21,INTERAGENCY TRAINING SPECIALIST,57500,69500
552191,DEPT OF ENVIRONMENT PROTECTION,6,Applications Developer,81951,111330
552196,LAW DEPARTMENT,3,Facilities Building Custodian - Part Time,17.42,19.6849
552206,DEPT OF ENVIRONMENT PROTECTION,6,Applications Developer,81951,111330
552231,DEPT OF ENVIRONMENT PROTECTION,6,ENGINEERING TECHNICIAN III,49003,72195
552232,DEPT OF DESIGN & CONSTRUCTION,38,Junior Engineer (Specifications),51413,59125
552237,HRA/DEPT OF SOCIAL SERVICES,17,PRINCIPAL ASSISTANT TO DEPUTY COMMISSIONER,58695,67499
552238,DEPT OF ENVIRONMENT PROTECTION,6,Associate Project Manager III,90114,122168
552240,DEPT OF DESIGN & CONSTRUCTION,38,College Aide,15.5,16.02
552241,LANDMARKS PRESERVATION COMM,49,"LANDMARKS PRESERVATIONIST, PRESERVATION DEPARTMENT",64297,64297
552248,DEPT OF DESIGN & CONSTRUCTION,38,College Aide,15.5,16.02
552250,DEPT OF ENVIRONMENT PROTECTION,6,Area Engineer,53702,148745
552285,TAXI & LIMOUSINE COMMISSION,24,Assistant FOIL Officer,36390,58953
552288,TAXI & LIMOUSINE COMMISSION,24,Timekeeping Supervisor,49950,71209
552296,DEPT OF CITYWIDE ADMIN SVCS,33,Fire & Life Safety Director,50000,55000
552320,BRONX DISTRICT ATTORNEY,39,Lieutenant,74608,74608
552342,FINANCIAL INFO SVCS AGENCY,18,OMB BUSINESS ANALYST,73358,95000
552359,FIRE DEPARTMENT,20,Associate Disciplinary Counsel,79620,117541
